,CRACK_SPREAD_321
1994-05-01,56.12999999999998
1994-05-02,55.812000000000005
1994-05-03,56.352
1994-05-04,56.466
1994-05-05,55.428
1994-05-06,54.384
1994-05-09,55.03200000000001
1994-05-10,55.038
1994-05-11,54.462
1994-05-12,53.298
1994-05-13,53.55000000000001
1994-05-16,53.97
1994-05-17,54.774
1994-05-18,53.754000000000005
1994-05-19,52.386
1994-05-20,51.234
1994-05-23,52.164
1994-05-24,52.99200000000001
1994-05-25,54.66000000000001
1994-05-26,54.95400000000001
1994-05-27,54.426
1994-05-30,54.93000000000001
1994-05-31,54.636
1994-06-01,54.45600000000001
1994-06-02,54.28200000000001
1994-06-03,54.61800000000001
1994-06-06,55.152
1994-06-07,55.56599999999999
1994-06-08,54.234
1994-06-09,53.23199999999999
1994-06-10,53.75999999999999
1994-06-13,53.748
1994-06-14,53.55599999999998
1994-06-15,52.17599999999999
1994-06-16,51.89399999999999
1994-06-17,49.854
1994-06-20,50.22599999999999
1994-06-21,51.60600000000001
1994-06-22,52.866
1994-06-23,53.832
1994-06-24,54.006
1994-06-27,55.974
1994-06-28,55.56
1994-06-29,56.394
1994-06-30,55.122
1994-07-01,54.714
1994-07-04,54.88199999999999
1994-07-05,54.372
1994-07-06,54.82799999999999
1994-07-07,54.858
1994-07-08,54.120000000000005
1994-07-11,52.848
1994-07-12,52.41
1994-07-13,53.148
1994-07-14,53.154
1994-07-15,53.688
1994-07-18,55.34400000000001
1994-07-19,55.35000000000001
1994-07-20,56.454000000000015
1994-07-21,56.112
1994-07-22,55.554000000000016
1994-07-25,56.316
1994-07-26,56.83800000000001
1994-07-27,56.364
1994-07-28,55.42800000000001
1994-07-29,55.02000000000001
1994-08-01,55.692
1994-08-02,56.56199999999998
1994-08-03,56.748000000000005
1994-08-04,56.25599999999999
1994-08-05,57.30599999999998
1994-08-08,59.748000000000005
1994-08-09,60.192
1994-08-10,61.224
1994-08-11,61.884
1994-08-12,63.282
1994-08-15,63.25800000000001
1994-08-16,64.848
1994-08-17,64.116
1994-08-18,64.74600000000001
1994-08-19,64.962
1994-08-22,67.074
1994-08-23,66.62400000000001
1994-08-24,65.65199999999999
1994-08-25,65.97
1994-08-26,66.726
1994-08-29,65.328
1994-08-30,65.82
1994-08-31,65.43
1994-09-01,65.778
1994-09-02,65.79599999999999
1994-09-05,65.376
1994-09-06,65.07600000000001
1994-09-07,64.33200000000001
1994-09-08,64.782
1994-09-09,64.92599999999999
1994-09-12,64.67399999999999
1994-09-13,65.33999999999999
1994-09-14,65.718
1994-09-15,65.592
1994-09-16,65.358
1994-09-19,63.99599999999999
1994-09-20,63.738
1994-09-21,64.11
1994-09-22,62.718
1994-09-23,62.38799999999999
1994-09-26,61.41
1994-09-27,62.010000000000005
1994-09-28,61.716
1994-09-29,61.40999999999999
1994-09-30,60.58800000000001
1994-10-01,60.58800000000001
1994-10-03,60.138000000000005
1994-10-04,60.372000000000014
1994-10-05,60.46200000000002
1994-10-06,59.89800000000001
1994-10-07,59.85000000000001
1994-10-10,60.012000000000015
1994-10-11,60.26400000000001
1994-10-12,61.38000000000001
1994-10-13,61.932
1994-10-14,62.040000000000006
1994-10-17,61.18800000000002
1994-10-18,60.792000000000016
1994-10-19,60.69000000000002
1994-10-20,61.068000000000005
1994-10-21,61.38600000000001
1994-10-24,61.11
1994-10-25,60.522
1994-10-26,59.622
1994-10-27,59.1
1994-10-28,58.818
1994-10-31,60.13799999999999
1994-11-01,59.268
1994-11-02,58.674
1994-11-03,58.632000000000005
1994-11-04,59.094
1994-11-07,60.19199999999999
1994-11-08,60.078
1994-11-09,60.93599999999999
1994-11-10,61.002
1994-11-11,61.12199999999999
1994-11-14,62.17800000000001
1994-11-15,61.83600000000001
1994-11-16,62.016000000000005
1994-11-17,61.476
1994-11-18,61.872000000000014
1994-11-21,61.446000000000005
1994-11-22,60.888000000000005
1994-11-23,60.50999999999999
1994-11-24,60.50999999999999
1994-11-25,60.50999999999999
1994-11-28,57.75600000000001
1994-11-29,57.68400000000001
1994-11-30,57.12000000000002
1994-12-01,57.738
1994-12-02,59.16600000000001
1994-12-05,58.98
1994-12-06,58.998
1994-12-07,59.41799999999999
1994-12-08,59.29199999999999
1994-12-09,59.562
1994-12-12,59.154
1994-12-13,59.14200000000001
1994-12-14,59.328
1994-12-15,60.072
1994-12-16,59.14200000000001
1994-12-19,57.966
1994-12-20,57.756
1994-12-21,57.486
1994-12-22,57.288
1994-12-23,56.508
1994-12-26,55.49999999999999
1994-12-27,55.386
1994-12-28,55.476
1994-12-29,55.87799999999999
1994-12-30,55.97399999999999
1995-01-01,55.97399999999999
1995-01-02,57.56999999999999
1995-01-03,57.98400000000001
1995-01-04,57.402
1995-01-05,56.928
1995-01-06,56.928
1995-01-09,57.924000000000014
1995-01-10,57.486
1995-01-11,56.81400000000002
1995-01-12,56.670000000000016
1995-01-13,56.766000000000005
1995-01-16,55.27799999999999
1995-01-17,54.336
1995-01-18,53.586
1995-01-19,53.352
1995-01-20,53.98799999999999
1995-01-23,55.224
1995-01-24,54.156000000000006
1995-01-25,52.992
1995-01-26,54.67800000000001
1995-01-27,55.518000000000015
1995-01-30,54.852
1995-01-31,53.84400000000001
1995-02-01,54.138000000000005
1995-02-02,54.294
1995-02-03,53.91
1995-02-06,54.09
1995-02-07,54.414
1995-02-08,54.246
1995-02-09,54.318
1995-02-10,54.042
1995-02-13,53.826
1995-02-14,53.586
1995-02-15,53.106
1995-02-16,52.554
1995-02-17,51.96
1995-02-20,51.456
1995-02-21,51.61200000000001
1995-02-22,51.88200000000002
1995-02-23,52.38000000000001
1995-02-24,52.134000000000015
1995-02-27,52.77600000000001
1995-02-28,53.05200000000001
1995-03-01,53.47200000000002
1995-03-02,53.20200000000002
1995-03-03,52.89
1995-03-06,53.016000000000005
1995-03-07,52.506000000000014
1995-03-08,53.124
1995-03-09,54.126000000000005
1995-03-10,54.39
1995-03-13,53.11800000000001
1995-03-14,53.484000000000016
1995-03-15,53.11800000000001
1995-03-16,52.98000000000001
1995-03-17,53.04600000000001
1995-03-20,51.90599999999999
1995-03-21,52.32599999999998
1995-03-22,51.46199999999999
1995-03-23,51.432
1995-03-24,51.858
1995-03-27,51.834
1995-03-28,52.05600000000001
1995-03-29,51.276
1995-03-30,51.48
1995-03-31,51.40800000000001
1995-04-01,51.40800000000001
1995-04-03,53.09999999999998
1995-04-04,53.00399999999999
1995-04-05,51.70799999999999
1995-04-06,51.82799999999999
1995-04-07,52.03799999999998
1995-04-10,53.562
1995-04-11,53.292
1995-04-12,54.06
1995-04-13,54.786
1995-04-17,54.798
1995-04-18,53.86200000000001
1995-04-19,52.91400000000001
1995-04-20,52.638000000000005
1995-04-21,53.02800000000001
1995-04-24,55.65599999999999
1995-04-25,55.41000000000001
1995-04-26,55.674
1995-04-27,55.11
1995-04-28,55.47
1995-05-01,55.758
1995-05-02,56.84999999999999
1995-05-03,57.372
1995-05-04,56.44799999999999
1995-05-05,56.39999999999999
1995-05-08,58.10999999999999
1995-05-09,59.34599999999999
1995-05-10,59.328
1995-05-11,60.03
1995-05-12,59.74799999999999
1995-05-15,59.55000000000001
1995-05-16,59.418000000000006
1995-05-17,59.712
1995-05-18,59.68800000000002
1995-05-19,59.646000000000015
1995-05-22,61.884000000000015
1995-05-23,62.538000000000025
1995-05-24,63.31800000000001
1995-05-25,64.02000000000001
1995-05-26,64.23000000000002
1995-05-29,64.39800000000001
1995-05-30,64.074
1995-05-31,63.69
1995-06-01,64.122
1995-06-02,63.540000000000006
1995-06-05,63.16799999999999
1995-06-06,63.228
1995-06-07,63.426
1995-06-08,63.71999999999999
1995-06-09,63.79799999999999
1995-06-12,63.50999999999999
1995-06-13,63.32999999999999
1995-06-14,63.26399999999998
1995-06-15,63.588
1995-06-16,63.636
1995-06-19,64.212
1995-06-20,64.956
1995-06-21,65.96400000000001
1995-06-22,65.538
1995-06-23,65.22000000000001
1995-06-26,65.388
1995-06-27,64.80000000000001
1995-06-28,64.87800000000001
1995-06-29,65.71200000000002
1995-06-30,66.21600000000001
1995-07-01,66.21600000000001
1995-07-03,65.778
1995-07-04,65.778
1995-07-05,65.97
1995-07-06,65.592
1995-07-07,66.054
1995-07-10,64.92000000000002
1995-07-11,64.95600000000002
1995-07-12,64.50000000000001
1995-07-13,65.01
1995-07-14,64.71600000000001
1995-07-17,63.91199999999998
1995-07-18,63.80399999999999
1995-07-19,63.72
1995-07-20,64.45199999999998
1995-07-21,64.332
1995-07-24,63.317999999999984
1995-07-25,62.68799999999999
1995-07-26,63.21599999999998
1995-07-27,63.13799999999998
1995-07-28,63.41999999999998
1995-07-31,61.88399999999999
1995-08-01,62.05799999999999
1995-08-02,61.31399999999999
1995-08-03,61.91999999999999
1995-08-04,61.85999999999999
1995-08-07,62.00400000000001
1995-08-08,61.500000000000014
1995-08-09,61.68600000000001
1995-08-10,61.30800000000001
1995-08-11,61.37400000000001
1995-08-14,61.926
1995-08-15,62.166
1995-08-16,61.848
1995-08-17,61.626
1995-08-18,61.218
1995-08-21,60.342
1995-08-22,59.67000000000001
1995-08-23,58.836000000000006
1995-08-24,56.28000000000001
1995-08-25,55.266000000000005
1995-08-28,60.67800000000001
1995-08-29,60.462
1995-08-30,60.894000000000005
1995-08-31,60.696
1995-09-01,60.58800000000001
1995-09-04,60.42
1995-09-05,59.904
1995-09-06,60.18599999999999
